# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: SEALEVEL_GLO_PHY_L3_NRT_008_044
# Dataset: cmems_obs-sl_glo_phy-ssh_nrt_c2n-l3-duacs_PT1S
# Variable: Dac (dac) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:36.000Z,127.80704,-14.292383,0,,0.294,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:37.000Z,127.80095,-14.235112,0,,0.282,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:38.000Z,127.79487,-14.17784,0,,0.26900002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:39.000Z,127.78878,-14.120568,0,,0.256,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:40.000Z,127.7827,-14.063295,0,,0.24200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:41.000Z,127.77662,-14.006022,0,,0.22800002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:42.000Z,127.77054,-13.948748,0,,0.21300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:43.000Z,127.76446,-13.891474,0,,0.2,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:43.000Z,127.758385,-13.834199,0,,0.19100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:44.000Z,127.752304,-13.776924,0,,0.185,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:45.000Z,127.74623,-13.719648,0,,0.18400002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:46.000Z,127.74016,-13.662372,0,,0.185,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:47.000Z,127.73408,-13.605095,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:48.000Z,127.728004,-13.547818,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:49.000Z,127.72194,-13.49054,0,,0.18200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:50.000Z,127.715866,-13.433262,0,,0.17600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:51.000Z,127.70979,-13.375983,0,,0.16700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:52.000Z,127.70373,-13.318704,0,,0.157,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:53.000Z,127.69766,-13.261424,0,,0.14600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:54.000Z,127.69159,-13.204144,0,,0.136,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:55.000Z,127.685524,-13.146864,0,,0.12900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:56.000Z,127.67946,-13.089583,0,,0.124000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:57.000Z,127.67339,-13.032301,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:58.000Z,127.667336,-12.975019,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:59.000Z,127.66127,-12.917736,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:26:59.000Z,127.65521,-12.860453,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:00.000Z,127.649155,-12.80317,0,,0.123,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:01.000Z,127.64309,-12.745886,0,,0.123,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:02.000Z,127.63703,-12.688601,0,,0.123,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:03.000Z,127.630974,-12.631317,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:04.000Z,127.62492,-12.574031,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:05.000Z,127.618866,-12.516746,0,,0.120000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:06.000Z,127.61281,-12.459459,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:07.000Z,127.60676,-12.402172,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:08.000Z,127.6007,-12.344885,0,,0.124000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:09.000Z,127.59465,-12.287598,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:10.000Z,127.5886,-12.230309,0,,0.128,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:11.000Z,127.58255,-12.173021,0,,0.128,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:12.000Z,127.5765,-12.115732,0,,0.127,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:13.000Z,127.57046,-12.058442,0,,0.124000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:14.000Z,127.56441,-12.001152,0,,0.119,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:15.000Z,127.55836,-11.943862,0,,0.113000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:16.000Z,127.552315,-11.886571,0,,0.108,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:16.000Z,127.54627,-11.82928,0,,0.104,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:17.000Z,127.54023,-11.771988,0,,0.10300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:18.000Z,127.53419,-11.714696,0,,0.105000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:19.000Z,127.528145,-11.657403,0,,0.108,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:20.000Z,127.5221,-11.60011,0,,0.112,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:21.000Z,127.51606,-11.542817,0,,0.115,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:22.000Z,127.51002,-11.485523,0,,0.117000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:23.000Z,127.50398,-11.428228,0,,0.117000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:24.000Z,127.49795,-11.370933,0,,0.115,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:25.000Z,127.491905,-11.313638,0,,0.11100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:26.000Z,127.48587,-11.256342,0,,0.10700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:27.000Z,127.479836,-11.199046,0,,0.104,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:28.000Z,127.4738,-11.14175,0,,0.102000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:29.000Z,127.467766,-11.084453,0,,0.101,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:30.000Z,127.46173,-11.027155,0,,0.101,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:31.000Z,127.4557,-10.969857,0,,0.10300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:32.000Z,127.44967,-10.912559,0,,0.10700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:33.000Z,127.44364,-10.85526,0,,0.112,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:33.000Z,127.43761,-10.797961,0,,0.11800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:34.000Z,127.43158,-10.740661,0,,0.125,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:35.000Z,127.42555,-10.683361,0,,0.133,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:36.000Z,127.419525,-10.626061,0,,0.142,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:37.000Z,127.4135,-10.56876,0,,0.15,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:38.000Z,127.40747,-10.511459,0,,0.158,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:39.000Z,127.40145,-10.454157,0,,0.164,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:40.000Z,127.395424,-10.396855,0,,0.16900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:41.000Z,127.3894,-10.339553,0,,0.172,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:42.000Z,127.38338,-10.28225,0,,0.17300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:43.000Z,127.37736,-10.224946,0,,0.17300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:44.000Z,127.37133,-10.167643,0,,0.17300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:45.000Z,127.36531,-10.110338,0,,0.172,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:46.000Z,127.35929,-10.053034,0,,0.17,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:47.000Z,127.35327,-9.995729,0,,0.16900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:48.000Z,127.34725,-9.938423,0,,0.16700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:49.000Z,127.34124,-9.881118,0,,0.165,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:49.000Z,127.33522,-9.823811,0,,0.163,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:50.000Z,127.3292,-9.766505,0,,0.16000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:51.000Z,127.32319,-9.709198,0,,0.157,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:52.000Z,127.31717,-9.651891,0,,0.15400001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:53.000Z,127.31116,-9.594583,0,,0.15200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:54.000Z,127.305145,-9.537275,0,,0.15100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:55.000Z,127.29913,-9.479966,0,,0.15100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:56.000Z,127.29312,-9.422657,0,,0.15,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:57.000Z,127.28711,-9.365348,0,,0.149,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:58.000Z,127.2811,-9.308038,0,,0.14600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:27:59.000Z,127.275085,-9.250728,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:00.000Z,127.26908,-9.193417,0,,0.135,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:01.000Z,127.26307,-9.136106,0,,0.127,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:02.000Z,127.25706,-9.078795,0,,0.120000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:03.000Z,127.25105,-9.021484,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:04.000Z,127.24505,-8.964172,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:05.000Z,127.239044,-8.906859,0,,0.11800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:06.000Z,127.23303,-8.849546,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:06.000Z,127.22703,-8.792233,0,,0.128,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:07.000Z,127.22102,-8.73492,0,,0.133,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:08.000Z,127.21502,-8.677606,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:09.000Z,127.209015,-8.620291,0,,0.147,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:16.000Z,127.167015,-8.219081,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:22.000Z,127.131035,-7.875172,0,,0.2,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:23.000Z,127.12504,-7.817853,0,,0.19900002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:23.000Z,127.11904,-7.760533,0,,0.19100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:24.000Z,127.113045,-7.703213,0,,0.178,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:25.000Z,127.107056,-7.645893,0,,0.162,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:26.000Z,127.10106,-7.588572,0,,0.148,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:27.000Z,127.09507,-7.531251,0,,0.13900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:28.000Z,127.08908,-7.473929,0,,0.133,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:30.000Z,127.077095,-7.359285,0,,0.13100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:31.000Z,127.071106,-7.301963,0,,0.132,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:32.000Z,127.06512,-7.24464,0,,0.134,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:33.000Z,127.05913,-7.187317,0,,0.135,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:34.000Z,127.05314,-7.129994,0,,0.13700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:35.000Z,127.04715,-7.07267,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:36.000Z,127.04116,-7.015346,0,,0.14600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:37.000Z,127.03518,-6.958021,0,,0.15200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:38.000Z,127.02919,-6.900696,0,,0.15900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:39.000Z,127.0232,-6.843371,0,,0.165,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:39.000Z,127.01722,-6.786046,0,,0.16800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:40.000Z,127.01123,-6.72872,0,,0.16700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:41.000Z,127.00525,-6.671394,0,,0.16000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:42.000Z,126.99927,-6.614068,0,,0.149,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:43.000Z,126.99328,-6.556741,0,,0.136,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:44.000Z,126.9873,-6.499414,0,,0.124000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:45.000Z,126.981316,-6.442086,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:46.000Z,126.975334,-6.384759,0,,0.115,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:47.000Z,126.96935,-6.327431,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:48.000Z,126.96337,-6.270102,0,,0.135,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:49.000Z,126.95739,-6.212774,0,,0.15200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:50.000Z,126.95141,-6.155445,0,,0.16800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:51.000Z,126.94543,-6.098115,0,,0.18200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:52.000Z,126.939445,-6.040786,0,,0.19000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:53.000Z,126.933464,-5.983456,0,,0.192,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:54.000Z,126.92749,-5.926126,0,,0.19000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:55.000Z,126.92151,-5.868795,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:56.000Z,126.91553,-5.811464,0,,0.18400002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:56.000Z,126.90955,-5.754133,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:57.000Z,126.90358,-5.696802,0,,0.192,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:58.000Z,126.8976,-5.63947,0,,0.201,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:28:59.000Z,126.891624,-5.582138,0,,0.21200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:00.000Z,126.88564,-5.524806,0,,0.22100002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:01.000Z,126.87967,-5.467473,0,,0.224,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:02.000Z,126.873695,-5.410141,0,,0.22100002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:03.000Z,126.86772,-5.352807,0,,0.21200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:04.000Z,126.86175,-5.295474,0,,0.19900002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:05.000Z,126.855774,-5.23814,0,,0.18300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:06.000Z,126.8498,-5.180806,0,,0.16900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:07.000Z,126.84383,-5.123472,0,,0.158,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:08.000Z,126.83785,-5.066137,0,,0.15200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:09.000Z,126.83188,-5.008802,0,,0.15,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:10.000Z,126.825905,-4.951467,0,,0.15200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:11.000Z,126.81993,-4.894132,0,,0.155,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:12.000Z,126.81396,-4.836796,0,,0.157,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:13.000Z,126.80799,-4.77946,0,,0.157,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:13.000Z,126.80202,-4.722124,0,,0.15300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:14.000Z,126.79605,-4.664787,0,,0.14600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:15.000Z,126.79008,-4.60745,0,,0.136,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:16.000Z,126.7841,-4.550113,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:17.000Z,126.77814,-4.492776,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:18.000Z,126.77217,-4.435438,0,,0.11000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:19.000Z,126.7662,-4.378101,0,,0.106000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:20.000Z,126.76023,-4.320762,0,,0.105000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:21.000Z,126.75426,-4.263424,0,,0.106000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:22.000Z,126.74829,-4.206085,0,,0.108,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:23.000Z,126.742325,-4.148746,0,,0.11000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:24.000Z,126.73636,-4.091407,0,,0.113000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:25.000Z,126.73039,-4.034067,0,,0.115,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:26.000Z,126.72442,-3.976728,0,,0.119,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:42.000Z,126.62302,-3.001916,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:54.000Z,126.54552,-2.256426,0,,0.17500001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:55.000Z,126.53956,-2.199079,0,,0.18900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:56.000Z,126.53359,-2.141732,0,,0.19900002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:57.000Z,126.52763,-2.084384,0,,0.20700002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:58.000Z,126.521675,-2.027037,0,,0.21100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:29:59.000Z,126.51572,-1.96969,0,,0.21000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:00.000Z,126.50975,-1.912342,0,,0.20500001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:03.000Z,126.485916,-1.682948,0,,0.17,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:04.000Z,126.47996,-1.625599,0,,0.171,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:05.000Z,126.474,-1.56825,0,,0.17600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:06.000Z,126.46804,-1.510901,0,,0.18300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:07.000Z,126.46208,-1.453551,0,,0.18900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:08.000Z,126.45612,-1.396202,0,,0.19000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:09.000Z,126.450165,-1.338852,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:10.000Z,126.44421,-1.281502,0,,0.17600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:11.000Z,126.43825,-1.224152,0,,0.163,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:12.000Z,126.43229,-1.166801,0,,0.149,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:13.000Z,126.42633,-1.109451,0,,0.13700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:14.000Z,126.42037,-1.0521,0,,0.13000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:18.000Z,126.39654,-0.822695,0,,0.132,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:21.000Z,126.3727,-0.593288,0,,0.12900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:26.000Z,126.34292,-0.306525,0,,0.201,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:28.000Z,126.331,-0.191818,0,,0.216,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:29.000Z,126.32504,-0.134465,0,,0.21100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:30.000Z,126.319084,-0.077111,0,,0.2,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:32.000Z,126.30717,0.037596,0,,0.16600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:33.000Z,126.30121,0.09495,0,,0.15200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:34.000Z,126.29525,0.152305,0,,0.142,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:35.000Z,126.28929,0.209659,0,,0.13700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:36.000Z,126.28334,0.267013,0,,0.136,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:36.000Z,126.27738,0.324368,0,,0.13700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:37.000Z,126.27142,0.381723,0,,0.13800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:38.000Z,126.265465,0.439078,0,,0.13800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:39.000Z,126.25951,0.496433,0,,0.134,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:40.000Z,126.25355,0.553788,0,,0.12900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:41.000Z,126.24759,0.611143,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:42.000Z,126.24163,0.668499,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:43.000Z,126.23567,0.725854,0,,0.11100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:44.000Z,126.22971,0.78321,0,,0.108,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:45.000Z,126.223755,0.840566,0,,0.10700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:46.000Z,126.2178,0.897922,0,,0.10700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:49.000Z,126.19992,1.06999,0,,0.11000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:50.000Z,126.19396,1.127347,0,,0.11100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:51.000Z,126.188,1.184703,0,,0.113000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:52.000Z,126.182045,1.24206,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:53.000Z,126.17609,1.299417,0,,0.120000005,0
